Número total de Estabelecimentos ou Unidades Locais - Industria
Sigla,Código,Município,1970,1975,1980,1985,1995,
SE,2807204,Siriri,7,12,13,6,4,
SE,2807303,Telha,,,,,1,
SE,2807402,Tobias Barreto,30,42,45,28,26,
SE,2807501,Tomar do Geru,37,51,66,105,3,
SE,2807600,Umbaúba,16,13,24,36,11,
SP,3500105,Adamantina,84,79,81,67,135,
SP,3500204,Adolfo,9,8,5,4,10,
SP,3500303,Aguaí,36,30,42,35,90,
SP,3500402,Águas da Prata,7,5,10,11,18,
SP,3500501,Águas de Lindóia,16,15,17,27,124,
SP,3500550,Águas de Santa Bárbara,8,6,8,7,20,
SP,3500600,Águas de São Pedro,2,4,2,,4,
SP,3500709,Agudos,32,21,42,31,87,
SP,3500758,Alambari,,,,,12,
SP,3500808,Alfredo Marcondes,8,5,6,3,4,
SP,3500907,Altair,4,4,2,1,3,
SP,3501004,Altinópolis,26,23,21,16,39,
SP,3501103,Alto Alegre,10,8,9,5,10,
SP,3501152,Alumínio,,,,,18,
SP,3501202,Álvares Florence,13,16,11,7,6,
SP,3501301,Álvares Machado,23,21,23,32,42,
SP,3501400,Álvaro de Carvalho,4,7,1,,1,
SP,3501509,Alvinlândia,6,6,3,3,5,
SP,3501608,Americana,715,837,857,735,1162,
SP,3501707,Américo Brasiliense,14,28,35,29,69,
SP,3501806,Américo de Campos,15,21,16,14,26,
SP,3501905,Amparo,132,148,193,164,331,
SP,3502002,Analândia,7,10,10,7,13,
SP,3502101,Andradina,80,91,92,90,150,
SP,3502200,Angatuba,44,46,39,38,50,
SP,3502309,Anhembi,5,3,7,8,13,
SP,3502408,Anhumas,2,8,8,5,6,
SP,3502507,Aparecida,60,83,69,69,90,
SP,3502606,Aparecida d'Oeste,12,14,15,15,6,
SP,3502705,Apiaí,15,31,29,23,36,
SP,3502754,Araçariguama,,,,,61,
SP,3502804,Araçatuba,216,224,304,270,544,
SP,3502903,Araçoiaba da Serra,11,10,15,10,39,
SP,3503000,Aramina,8,7,10,2,5,
SP,3503109,Arandu,11,4,3,1,4,
SP,3503158,Arapeí,,,,,1,
SP,3503208,Araraquara,261,318,305,238,566,
SP,3503307,Araras,218,272,260,240,426,
SP,3503356,Arco-Íris,,,,,,
SP,3503406,Arealva,26,22,26,17,27,
SP,3503505,Areias,5,5,6,4,7,
SP,3503604,Areiópolis,7,5,3,3,10,
SP,3503703,Ariranha,26,30,25,23,34,
SP,3503802,Artur Nogueira,32,33,38,49,92,
SP,3503901,Arujá,43,52,68,57,169,
SP,3503950,Aspásia,,,,,2,
SP,3504008,Assis,155,164,148,123,209,
SP,3504107,Atibaia,147,154,190,180,420,
SP,3504206,Auriflama,23,24,29,30,67,
SP,3504305,Avaí,9,5,4,5,6,
SP,3504404,Avanhandava,18,24,21,22,37,
SP,3504503,Avaré,107,96,116,97,274,
SP,3504602,Bady Bassitt,1,6,10,8,58,
SP,3504701,Balbinos,,,,,5,
SP,3504800,Bálsamo,17,17,19,19,63,
SP,3504909,Bananal,13,13,13,12,21,
SP,3505005,Barão de Antonina,4,5,,3,3,
SP,3505104,Barbosa,28,33,33,32,36,
SP,3505203,Bariri,60,57,75,65,159,
SP,3505302,Barra Bonita,84,84,117,82,186,
SP,3505351,Barra do Chapéu,,,,,2,
SP,3505401,Barra do Turvo,,,1,5,0,
SP,3505500,Barretos,143,150,174,124,270,
SP,3505609,Barrinha,29,28,29,17,29,
SP,3505708,Barueri,84,92,184,210,703,
SP,3505807,Bastos,24,26,27,19,31,
SP,3505906,Batatais,71,82,93,112,262,
SP,3506003,Bauru,280,270,427,368,837,
SP,3506102,Bebedouro,76,78,87,76,188,
SP,3506201,Bento de Abreu,5,2,1,4,4,
SP,3506300,Bernardino de Campos,18,23,22,15,38,
SP,3506359,Bertioga,,,,,28,
SP,3506409,Bilac,16,21,29,29,30,
SP,3506508,Birigui,126,178,201,195,667,
SP,3506607,Biritiba-Mirim,7,9,12,7,31,
SP,3506706,Boa Esperança do Sul,14,13,10,9,37,
SP,3506805,Bocaina,35,27,24,28,135,
SP,3506904,Bofete,6,7,10,8,28,
SP,3507001,Boituva,23,31,48,43,126,
SP,3507100,Bom Jesus dos Perdões,34,49,67,36,73,
SP,3507159,Bom Sucesso de Itararé,,,,,14,
SP,3507209,Borá,2,1,2,4,2,
SP,3507308,Boracéia,8,8,8,8,23,
SP,3507407,Borborema,23,25,25,22,91,
SP,3507456,Borebi,,,,,3,
SP,3507506,Botucatu,104,111,140,114,237,
SP,3507605,Bragança Paulista,250,278,384,332,714,
SP,3507704,Braúna,10,8,8,9,10,
SP,3507753,Brejo Alegre,,,,,,
SP,3507803,Brodowski,43,31,49,45,110,
SP,3507902,Brotas,41,40,43,44,88,
SP,3508009,Buri,19,13,17,14,39,
SP,3508108,Buritama,34,30,36,28,51,
SP,3508207,Buritizal,9,4,5,4,11,
SP,3508306,Cabrália Paulista,7,8,10,10,29,
SP,3508405,Cabreúva,45,56,66,65,140,
SP,3508504,Caçapava,70,95,99,75,161,
SP,3508603,Cachoeira Paulista,30,24,39,22,47,
SP,3508702,Caconde,22,18,20,18,32,
SP,3508801,Cafelândia,32,66,29,23,64,
SP,3508900,Caiabu,3,2,,2,5,
SP,3509007,Caieiras,52,49,75,58,179,
SP,3509106,Caiuá,4,2,1,1,3,
SP,3509205,Cajamar,28,38,69,70,195,
SP,3509254,Cajati,,,,,24,
SP,3509304,Cajobi,18,14,14,8,8,
SP,3509403,Cajuru,36,27,48,28,54,
SP,3509452,Campina do Monte Alegre,,,,,24,
SP,3509502,Campinas,839,1119,1582,1329,2699,
SP,3509601,Campo Limpo Paulista,27,37,65,41,127,
SP,3509700,Campos do Jordão,40,61,56,47,188,
SP,3509809,Campos Novos Paulista,6,4,5,5,4,
SP,3509908,Cananéia,6,4,9,10,14,
SP,3509957,Canas,,,,,,
SP,3510005,Cândido Mota,68,57,70,61,101,
SP,3510104,Cândido Rodrigues,5,5,4,4,6,
SP,3510153,Canitar,,,,,2,
SP,3510203,Capão Bonito,49,58,77,44,76,
SP,3510302,Capela do Alto,8,10,16,16,24,
SP,3510401,Capivari,76,85,97,89,202,
SP,3510500,Caraguatatuba,26,26,65,44,119,
SP,3510609,Carapicuíba,76,82,137,93,384,
SP,3510708,Cardoso,30,28,28,21,27,
SP,3510807,Casa Branca,29,22,38,20,59,
SP,3510906,Cássia dos Coqueiros,3,2,5,4,8,
SP,3511003,Castilho,13,15,13,16,19,
SP,3511102,Catanduva,226,219,226,176,373,
SP,3511201,Catiguá,8,12,8,6,18,
SP,3511300,Cedral,11,12,16,14,36,
SP,3511409,Cerqueira César,28,19,31,23,63,
SP,3511508,Cerquilho,42,60,89,81,261,
SP,3511607,Cesário Lange,8,9,19,12,34,
SP,3511706,Charqueada,20,23,37,30,63,
SP,3511904,Clementina,11,9,12,7,13,
SP,3512001,Colina,20,14,23,18,27,
SP,3512100,Colômbia,6,4,3,3,6,
SP,3512209,Conchal,33,32,36,31,68,
SP,3512308,Conchas,50,65,95,79,150,
SP,3512407,Cordeirópolis,42,42,45,32,88,
SP,3512506,Coroados,11,12,10,12,17,
SP,3512605,Coronel Macedo,4,3,5,3,6,
SP,3512704,Corumbataí,15,15,32,21,31,
SP,3512803,Cosmópolis,55,49,66,57,148,
SP,3512902,Cosmorama,24,20,20,19,24,
SP,3513009,Cotia,106,200,248,183,464,
SP,3513108,Cravinhos,37,35,63,34,91,
SP,3513207,Cristais Paulista,11,7,6,4,14,
SP,3513306,Cruzália,12,11,10,8,3,
SP,3513405,Cruzeiro,105,126,126,106,174,
SP,3513504,Cubatão,84,131,149,93,106,
SP,3513603,Cunha,17,31,19,17,34,
SP,3513702,Descalvado,56,58,78,64,109,
SP,3513801,Diadema,198,381,870,971,1548,
SP,3513850,Dirce Reis,,,,,6,
SP,3513900,Divinolândia,15,12,14,14,24,
SP,3514007,Dobrada,10,6,7,6,8,
SP,3514106,Dois Córregos,48,47,48,44,126,
SP,3514205,Dolcinópolis,4,4,2,1,12,
SP,3514304,Dourado,18,21,20,19,47,
SP,3514403,Dracena,98,89,91,74,133,
SP,3514502,Duartina,27,32,28,23,61,
SP,3514601,Dumont,12,11,14,11,20,
SP,3514700,Echaporã,11,9,13,7,18,
SP,3514809,Eldorado,15,10,11,14,23,
SP,3514908,Elias Fausto,30,36,30,32,52,
SP,3514924,Elisiário,,,,,4,
SP,3514957,Embaúba,,,,,3,
SP,3515004,Embu,83,99,168,125,371,
SP,3515103,Embu-Guaçu,114,109,115,46,142,
SP,3515129,Emilianópolis,,,,,6,
SP,3515152,Engenheiro Coelho,,,,,24,
SP,3515186,Espírito Santo do Pinhal,80,79,103,80,244,
SP,3515194,Espírito Santo do Turvo,,,,,4,
SP,3515202,Estrela d'Oeste,20,21,19,14,41,
SP,3515301,Estrela do Norte,1,1,2,2,3,
SP,3515350,Euclides da Cunha Paulista,,,,,8,
SP,3515400,Fartura,27,30,22,25,49,
SP,3515509,Fernandópolis,95,101,131,111,264,
SP,3515608,Fernando Prestes,8,11,10,8,14,
SP,3515657,Fernão,,,,,,
SP,3515707,Ferraz de Vasconcelos,61,45,102,82,235,
SP,3515806,Flora Rica,2,2,5,2,4,
SP,3515905,Floreal,10,9,10,9,16,
SP,3516002,Flórida Paulista,26,22,20,17,19,
SP,3516101,Florínia,8,6,3,2,1,
SP,3516200,Franca,338,521,655,764,3485,
SP,3516309,Francisco Morato,29,26,35,13,53,
SP,3516408,Franco da Rocha,54,53,53,46,115,
SP,3516507,Gabriel Monteiro,9,5,6,7,16,
SP,3516606,Gália,17,28,20,17,32,
SP,3516705,Garça,81,104,68,41,152,
SP,3516804,Gastão Vidigal,6,8,7,6,12,
SP,3516853,Gavião Peixoto,,,,,,
SP,3516903,General Salgado,19,23,21,21,20,
SP,3517000,Getulina,18,18,19,14,27,
SP,3517109,Glicério,12,11,16,16,14,
SP,3517208,Guaiçara,7,10,9,7,14,
SP,3517307,Guaimbê,9,8,9,5,8,
SP,3517406,Guaíra,48,40,37,35,51,
SP,3517505,Guapiaçu,12,13,17,11,36,
SP,3517604,Guapiara,11,15,18,20,29,
SP,3517703,Guará,19,20,12,20,32,
SP,3517802,Guaraçaí,10,14,14,20,25,
SP,3517901,Guaraci,15,14,10,10,17,
SP,3518008,Guarani d'Oeste,13,9,11,8,13,
SP,3518107,Guarantã,6,13,6,4,12,
SP,3518206,Guararapes,60,67,79,58,80,
SP,3518305,Guararema,58,25,33,48,82,
SP,3518404,Guaratinguetá,116,146,171,117,247,
SP,3518503,Guareí,16,10,8,9,19,
SP,3518602,Guariba,21,26,35,25,62,
SP,3518701,Guarujá,116,170,185,121,270,
SP,3518800,Guarulhos,720,955,1516,1351,2779,
SP,3518859,Guatapará,,,,,24,
SP,3518909,Guzolândia,8,8,10,10,6,
SP,3519006,Herculândia,16,14,17,12,19,
SP,3519055,Holambra,,,,,24,
SP,3519071,Hortolândia,,,,,185,
SP,3519105,Iacanga,21,21,18,14,46,
SP,3519204,Iacri,8,4,7,6,13,
SP,3519253,Iaras,,,,,3,
SP,3519303,Ibaté,11,19,20,16,44,
SP,3519402,Ibirá,15,21,21,11,32,
SP,3519501,Ibirarema,16,12,12,12,10,
SP,3519600,Ibitinga,101,75,210,304,628,
SP,3519709,Ibiúna,24,35,31,44,83,
SP,3519808,Icém,7,7,8,8,29,
SP,3519907,Iepê,12,9,11,10,10,
SP,3520004,Igaraçu do Tietê,31,29,34,19,42,
SP,3520103,Igarapava,50,61,55,31,55,
SP,3520202,Igaratá,13,12,10,9,26,
SP,3520301,Iguape,42,20,33,13,32,
SP,3520400,Ilhabela,17,12,11,8,18,
SP,3520426,Ilha Comprida,,,,,10,
SP,3520442,Ilha Solteira,,,,,64,
SP,3520509,Indaiatuba,149,181,224,184,604,
SP,3520608,Indiana,14,23,25,24,36,
SP,3520707,Indiaporã,14,8,5,7,10,
SP,3520806,Inúbia Paulista,6,3,3,4,10,
SP,3520905,Ipaussu,24,22,25,19,56,
SP,3521002,Iperó,14,18,23,19,66,
SP,3521101,Ipeúna,8,6,7,9,26,
SP,3521150,Ipiguá,,,,,,
SP,3521200,Iporanga,1,11,10,6,8,
SP,3521309,Ipuã,23,24,27,14,15,
SP,3521408,Iracemápolis,20,19,29,26,70,
SP,3521507,Irapuã,10,8,11,13,9,
SP,3521606,Irapuru,25,17,17,13,10,
SP,3521705,Itaberá,17,18,18,7,21,
SP,3521804,Itaí,23,23,31,25,42,
SP,3521903,Itajobi,37,42,50,60,69,
SP,3522000,Itaju,5,2,2,1,3,
SP,3522109,Itanhaém,27,48,47,44,96,
SP,3522158,Itaóca,,,,,5,
SP,3522208,Itapecerica da Serra,228,178,161,74,198,
SP,3522307,Itapetininga,129,128,161,121,241,
SP,3522406,Itapeva,109,108,125,106,183,
SP,3522505,Itapevi,30,34,74,69,132,
SP,3522604,Itapira,137,163,196,160,282,
SP,3522653,Itapirapuã Paulista,,,,,0,
SP,3522703,Itápolis,67,74,78,88,184,
SP,3522802,Itaporanga,19,16,14,14,20,
SP,3522901,Itapuí,20,21,23,23,59,
SP,3523008,Itapura,2,1,2,1,11,
SP,3523107,Itaquaquecetuba,107,79,179,193,550,
SP,3523206,Itararé,64,78,64,63,107,
SP,3523305,Itariri,7,5,11,7,19,
SP,3523404,Itatiba,113,158,226,222,404,
SP,3523503,Itatinga,11,10,15,16,19,
SP,3523602,Itirapina,18,17,16,14,27,
SP,3523701,Itirapuã,5,3,2,2,10,
SP,3523800,Itobi,9,11,14,5,20,
SP,3523909,Itu,179,218,293,246,559,
SP,3524006,Itupeva,13,15,26,27,127,
SP,3524105,Ituverava,43,61,73,50,97,
SP,3524204,Jaborandi,7,4,6,2,9,
SP,3524303,Jaboticabal,162,163,158,106,204,
SP,3524402,Jacareí,136,161,208,201,385,
SP,3524501,Jaci,5,6,10,17,21,
SP,3524600,Jacupiranga,29,33,31,33,35,
SP,3524709,Jaguariúna,41,38,70,53,142,
SP,3524808,Jales,68,78,88,77,132,
SP,3524907,Jambeiro,7,7,6,3,15,
SP,3525003,Jandira,14,28,71,43,200,
SP,3525102,Jardinópolis,43,38,50,33,113,
SP,3525201,Jarinu,20,21,19,27,64,
SP,3525300,Jaú,263,268,289,298,685,
SP,3525409,Jeriquara,3,3,3,1,3,
SP,3525508,Joanópolis,20,32,32,30,57,
SP,3525607,João Ramalho,3,5,8,3,6,
SP,3525706,José Bonifácio,54,65,65,58,115,
SP,3525805,Júlio Mesquita,3,4,5,2,1,
SP,3525854,Jumirim,,,,,,
SP,3525904,Jundiaí,507,576,709,526,1044,
SP,3526001,Junqueirópolis,31,35,43,34,39,
SP,3526100,Juquiá,9,18,23,22,39,
SP,3526209,Juquitiba,11,24,27,27,53,
SP,3526308,Lagoinha,16,6,11,6,6,
SP,3526407,Laranjal Paulista,66,85,73,68,146,
SP,3526506,Lavínia,12,13,13,11,6,
SP,3526605,Lavrinhas,9,9,7,9,13,
SP,3526704,Leme,99,111,150,151,308,
SP,3526803,Lençóis Paulista,63,70,79,72,152,
SP,3526902,Limeira,462,546,565,438,940,
SP,3527009,Lindóia,11,18,15,17,49,
SP,3527108,Lins,108,85,104,73,132,
SP,3527207,Lorena,70,62,79,56,181,
SP,3527256,Lourdes,,,,,4,
SP,3527306,Louveira,23,24,50,39,122,
SP,3527405,Lucélia,42,45,53,45,63,
SP,3527504,Lucianópolis,7,4,4,1,8,
SP,3527603,Luís Antônio,9,7,8,7,15,
SP,3527702,Luiziânia,5,5,6,8,9,
SP,3527801,Lupércio,5,7,3,3,5,
SP,3527900,Lutécia,6,5,7,2,7,
SP,3528007,Macatuba,13,16,22,12,35,
SP,3528106,Macaubal,22,18,17,21,31,
SP,3528205,Macedônia,7,5,7,5,7,
SP,3528304,Magda,8,7,6,7,17,
SP,3528403,Mairinque,46,49,68,49,65,
SP,3528502,Mairiporã,132,69,128,59,157,
SP,3528601,Manduri,6,9,11,15,40,
SP,3528700,Marabá Paulista,,2,3,2,3,
SP,3528809,Maracaí,16,18,14,11,19,
SP,3528858,Marapoama,,,,,8,
SP,3528908,Mariápolis,8,7,5,3,2,
SP,3529005,Marília,251,235,263,234,534,
SP,3529104,Marinópolis,4,2,2,2,4,
SP,3529203,Martinópolis,35,27,31,28,49,
SP,3529302,Matão,81,71,91,83,225,
SP,3529401,Mauá,110,236,304,212,569,
SP,3529500,Mendonça,16,10,9,7,30,
SP,3529609,Meridiano,12,8,9,10,19,
SP,3529658,Mesópolis,,,,,2,
SP,3529708,Miguelópolis,36,29,26,26,21,
SP,3529807,Mineiros do Tietê,16,21,18,22,72,
SP,3529906,Miracatu,12,24,31,23,40,
SP,3530003,Mira Estrela,3,6,5,3,12,
SP,3530102,Mirandópolis,42,45,47,44,39,
SP,3530201,Mirante do Paranapanema,22,15,20,13,27,
SP,3530300,Mirassol,77,94,127,113,254,
SP,3530409,Mirassolândia,3,7,6,6,7,
SP,3530508,Mococa,88,95,124,110,185,
SP,3530607,Moji das Cruzes,229,251,365,289,473,
SP,3530706,Mogi Guaçu,67,85,173,142,346,
SP,3530805,Moji-Mirim,101,131,160,174,402,
SP,3530904,Mombuca,5,6,5,7,14,
SP,3531001,Monções,5,7,7,6,8,
SP,3531100,Mongaguá,14,16,26,20,42,
SP,3531209,Monte Alegre do Sul,20,16,16,14,21,
SP,3531308,Monte Alto,41,49,69,47,152,
SP,3531407,Monte Aprazível,44,44,34,30,70,
SP,3531506,Monte Azul Paulista,35,27,29,31,52,
SP,3531605,Monte Castelo,10,7,6,5,5,
SP,3531704,Monteiro Lobato,6,3,3,5,15,
SP,3531803,Monte Mor,36,38,36,31,93,
SP,3531902,Morro Agudo,29,34,23,36,41,
SP,3532009,Morungaba,16,34,42,29,52,
SP,3532058,Motuca,,,,,7,
SP,3532108,Murutinga do Sul,12,9,12,7,11,
SP,3532157,Nantes,,,,,,
SP,3532207,Narandiba,2,4,3,2,4,
SP,3532306,Natividade da Serra,15,5,8,6,13,
SP,3532405,Nazaré Paulista,78,81,45,27,45,
SP,3532504,Neves Paulista,29,36,32,29,37,
SP,3532603,Nhandeara,28,24,24,32,49,
SP,3532702,Nipoã,5,10,6,6,17,
SP,3532801,Nova Aliança,13,10,14,8,21,
SP,3532827,Nova Campina,,,,,17,
SP,3532843,Nova Canaã Paulista,,,,,0,
SP,3532868,Nova Castilho,,,,,,
SP,3532900,Nova Europa,9,12,6,4,5,
SP,3533007,Nova Granada,22,21,26,20,35,
SP,3533106,Nova Guataporanga,3,4,3,1,1,
SP,3533205,Nova Independência,1,,1,,0,
SP,3533254,Novais,,,,,3,
SP,3533304,Nova Luzitânia,10,9,4,3,6,
SP,3533403,Nova Odessa,67,60,85,85,234,
SP,3533502,Novo Horizonte,52,47,68,42,148,
SP,3533601,Nuporanga,6,8,7,7,8,
SP,3533700,Ocauçu,9,11,9,6,8,
SP,3533809,Óleo,10,6,4,3,4,
SP,3533908,Olímpia,100,90,117,98,174,
SP,3534005,Onda Verde,2,4,6,4,6,
SP,3534104,Oriente,9,13,9,9,20,
SP,3534203,Orindiúva,3,3,5,5,7,
SP,3534302,Orlândia,33,67,76,49,81,
SP,3534401,Osasco,295,457,664,458,1207,
SP,3534500,Oscar Bressane,4,5,8,5,12,
SP,3534609,Osvaldo Cruz,66,66,71,67,106,
SP,3534708,Ourinhos,189,161,196,172,274,
SP,3534757,Ouroeste,,,,,,
SP,3534807,Ouro Verde,5,11,8,5,19,
SP,3534906,Pacaembu,21,30,30,21,25,
SP,3535002,Palestina,23,17,18,14,19,
SP,3535101,Palmares Paulista,5,8,5,4,7,
SP,3535200,Palmeira d'Oeste,30,28,30,27,22,
SP,3535309,Palmital,71,59,44,43,70,
SP,3535408,Panorama,18,20,32,41,146,
SP,3535507,Paraguaçu Paulista,61,52,56,58,114,
SP,3535606,Paraibuna,18,10,52,43,69,
SP,3535705,Paraíso,9,9,6,5,15,
SP,3535804,Paranapanema,4,16,13,9,31,
SP,3535903,Paranapuã,8,11,12,7,10,
SP,3536000,Parapuã,24,14,27,23,65,
SP,3536109,Pardinho,5,7,5,5,11,
SP,3536208,Pariquera-Açu,12,23,13,20,56,
SP,3536257,Parisi,,,,,7,
SP,3536307,Patrocínio Paulista,9,8,17,13,45,
SP,3536406,Paulicéia,2,2,5,9,39,
SP,3536505,Paulínia,34,66,79,59,155,
SP,3536570,Paulistânia,,,,,,
SP,3536604,Paulo de Faria,13,13,15,13,24,
SP,3536703,Pederneiras,60,59,79,61,206,
SP,3536802,Pedra Bela,15,17,22,14,26,
SP,3536901,Pedranópolis,8,7,10,8,7,
SP,3537008,Pedregulho,14,28,24,24,50,
SP,3537107,Pedreira,73,96,111,132,363,
SP,3537156,Pedrinhas Paulista,,,,,9,
SP,3537206,Pedro de Toledo,12,12,10,6,4,
SP,3537305,Penápolis,73,88,106,116,253,
SP,3537404,Pereira Barreto,56,68,71,43,56,
SP,3537503,Pereiras,13,14,15,13,41,
SP,3537602,Peruíbe,11,15,15,20,60,
SP,3537701,Piacatu,10,10,11,10,21,
SP,3537800,Piedade,43,53,53,59,114,
SP,3537909,Pilar do Sul,19,20,42,23,22,
SP,3538006,Pindamonhangaba,63,83,137,104,296,
SP,3538105,Pindorama,23,20,21,9,36,
SP,3538204,Pinhalzinho,9,17,27,22,64,
SP,3538303,Piquerobi,7,5,5,1,4,
SP,3538501,Piquete,14,19,15,10,15,
SP,3538600,Piracaia,54,100,95,66,133,
SP,3538709,Piracicaba,620,787,864,700,1166,
SP,3538808,Piraju,76,66,58,57,91,
SP,3538907,Pirajuí,47,50,33,23,70,
SP,3539004,Pirangi,22,11,20,16,25,
SP,3539103,Pirapora do Bom Jesus,40,31,33,31,40,
SP,3539202,Pirapozinho,36,31,41,22,50,
SP,3539301,Pirassununga,96,110,123,94,207,
SP,3539400,Piratininga,31,14,23,14,38,
SP,3539509,Pitangueiras,46,53,51,38,42,
SP,3539608,Planalto,21,36,32,24,13,
SP,3539707,Platina,3,3,2,3,2,
SP,3539806,Poá,33,61,72,77,246,
SP,3539905,Poloni,23,29,22,15,38,
SP,3540002,Pompéia,28,32,32,31,87,
SP,3540101,Pongaí,6,6,8,5,13,
SP,3540200,Pontal,35,60,57,52,47,
SP,3540259,Pontalinda,,,,,4,
SP,3540309,Pontes Gestal,4,2,2,2,4,
SP,3540408,Populina,10,10,11,7,4,
SP,3540507,Porangaba,11,16,18,15,22,
SP,3540606,Porto Feliz,65,80,95,79,146,
SP,3540705,Porto Ferreira,89,111,152,197,342,
SP,3540754,Potim,,,,,29,
SP,3540804,Potirendaba,26,30,38,35,43,
SP,3540853,Pracinha,,,,,,
SP,3540903,Pradópolis,8,14,15,15,36,
SP,3541000,Praia Grande,55,53,92,54,243,
SP,3541059,Pratânia,,,,,,
SP,3541109,Presidente Alves,6,12,3,3,6,
SP,3541208,Presidente Bernardes,32,25,16,18,28,
SP,3541307,Presidente Epitácio,36,42,59,38,98,
SP,3541406,Presidente Prudente,216,247,289,221,584,
SP,3541505,Presidente Venceslau,55,79,79,84,113,
SP,3541604,Promissão,57,21,40,21,68,
SP,3541653,Quadra,,,,,,
SP,3541703,Quatá,17,16,12,9,13,
SP,3541802,Queiroz,2,2,2,1,3,
SP,3541901,Queluz,6,5,12,11,20,
SP,3542008,Quintana,7,7,10,8,14,
SP,3542107,Rafard,21,35,33,32,56,
SP,3542206,Rancharia,50,43,59,45,75,
SP,3542305,Redenção da Serra,7,7,2,3,6,
SP,3542404,Regente Feijó,20,17,29,31,65,
SP,3542503,Reginópolis,9,17,11,13,17,
SP,3542602,Registro,76,72,95,70,141,
SP,3542701,Restinga,3,5,7,6,8,
SP,3542800,Ribeira,5,8,7,6,15,
SP,3542909,Ribeirão Bonito,20,24,22,16,24,
SP,3543006,Ribeirão Branco,7,8,7,11,20,
SP,3543105,Ribeirão Corrente,1,,1,1,4,
SP,3543204,Ribeirão do Sul,15,17,11,5,19,
SP,3543238,Ribeirão dos Índios,,,,,,
SP,3543253,Ribeirão Grande,,,,,55,
SP,3543303,Ribeirão Pires,100,119,163,134,332,
SP,3543402,Ribeirão Preto,578,690,888,805,1643,
SP,3543501,Riversul,9,10,6,5,4,
SP,3543600,Rifaina,11,7,9,4,8,
SP,3543709,Rincão,22,33,40,29,71,
SP,3543808,Rinópolis,28,23,27,25,38,
SP,3543907,Rio Claro,358,415,415,339,718,
SP,3544004,Rio das Pedras,39,69,65,58,66,
SP,3544103,Rio Grande da Serra,9,21,29,21,29,
SP,3544202,Riolândia,15,14,11,6,13,
SP,3544251,Rosana,,,,,24,
SP,3544301,Roseira,9,8,6,9,26,
SP,3544400,Rubiácea,4,5,3,4,5,
SP,3544509,Rubinéia,5,2,1,2,4,
SP,3544608,Sabino,12,11,7,8,11,
SP,3544707,Sagres,,,,,1,
SP,3544806,Sales,6,8,12,14,24,
SP,3544905,Sales Oliveira,15,10,20,11,25,
SP,3545001,Salesópolis,14,13,16,11,24,
SP,3545100,Salmourão,7,7,6,6,9,
SP,3545159,Saltinho,,,,,240,
SP,3545209,Salto,86,124,169,110,266,
SP,3545308,Salto de Pirapora,35,31,47,39,72,
SP,3545407,Salto Grande,23,17,25,17,33,
SP,3545506,Sandovalina,1,1,,,1,
SP,3545605,Santa Adélia,25,27,27,25,34,
SP,3545704,Santa Albertina,22,16,11,12,19,
SP,3545803,Santa Bárbara d'Oeste,193,267,298,299,570,
SP,3546009,Santa Branca,43,33,46,29,54,
SP,3546108,Santa Clara d'Oeste,8,6,5,6,3,
SP,3546207,Santa Cruz da Conceição,9,10,11,10,19,
SP,3546256,Santa Cruz da Esperança,,,,,,
SP,3546306,Santa Cruz das Palmeiras,54,42,57,41,89,
SP,3546405,Santa Cruz do Rio Pardo,76,93,104,73,163,
SP,3546504,Santa Ernestina,3,3,2,1,4,
SP,3546603,Santa Fé do Sul,54,55,57,65,113,
SP,3546702,Santa Gertrudes,24,26,39,39,62,
SP,3546801,Santa Isabel,74,106,73,60,152,
SP,3546900,Santa Lúcia,5,5,7,1,6,
SP,3547007,Santa Maria da Serra,8,9,13,9,43,
SP,3547106,Santa Mercedes,2,1,3,3,1,
SP,3547205,Santana da Ponte Pensa,9,2,2,2,18,
SP,3547304,Santana de Parnaíba,31,44,54,58,252,
SP,3547403,Santa Rita d'Oeste,9,6,7,7,3,
SP,3547502,Santa Rita do Passa Quatro,42,56,64,52,124,
SP,3547601,Santa Rosa de Viterbo,22,29,31,31,63,
SP,3547650,Santa Salete,,,,,,
SP,3547700,Santo Anastácio,43,44,46,39,75,
SP,3547809,Santo André,781,1048,1187,903,1636,
SP,3547908,Santo Antônio da Alegria,9,9,11,8,29,
SP,3548005,Santo Antônio de Posse,30,31,27,25,69,
SP,3548054,Santo Antônio do Aracanguá,,,,,5,
SP,3548104,Santo Antônio do Jardim,21,31,37,22,56,
SP,3548203,Santo Antônio do Pinhal,11,17,15,18,41,
SP,3548302,Santo Expedito,1,2,2,2,2,
SP,3548401,Santópolis do Aguapeí,5,4,4,4,12,
SP,3548500,Santos,657,682,774,525,904,
SP,3548609,São Bento do Sapucaí,26,28,35,24,46,
SP,3548708,São Bernardo do Campo,589,1077,1296,1061,2009,
SP,3548807,São Caetano do Sul,468,586,700,523,902,
SP,3548906,São Carlos,345,376,398,325,767,
SP,3549003,São Francisco,8,8,6,6,9,
SP,3549102,São João da Boa Vista,131,105,173,159,385,
SP,3549201,São João das Duas Pontes,6,3,4,4,5,
SP,3549250,São João de Iracema,,,,,4,
SP,3549300,São João do Pau d'Alho,4,6,6,2,4,
SP,3549409,São Joaquim da Barra,71,86,96,90,151,
SP,3549508,São José da Bela Vista,8,6,11,9,3,
SP,3549607,São José do Barreiro,2,1,3,2,8,
SP,3549706,São José do Rio Pardo,72,81,90,81,178,
