Renda per capita
Sigla,Código,Município,1991,2000,
SE,2804458,Nossa Senhora Aparecida,61.717,73.385,
SE,2804508,Nossa Senhora da Glória,73.294,109.97,
SE,2804607,Nossa Senhora das Dores,83.783,95.056,
SE,2804706,Nossa Senhora de Lourdes,83.316,75.495,
SE,2804805,Nossa Senhora do Socorro,82.737,114.076,
SE,2804904,Pacatuba,50.768,53.866,
SE,2805000,Pedra Mole,64.824,97.367,
SE,2805109,Pedrinhas,76.881,86.372,
SE,2805208,Pinhão,66.584,88.346,
SE,2805307,Pirambu,70.765,107.621,
SE,2805406,Poço Redondo,48.475,46.871,
SE,2805505,Poço Verde,58.56,83.312,
SE,2805604,Porto da Folha,52.568,59.54,
SE,2805703,Propriá,101.527,137.06,
SE,2805802,Riachão do Dantas,60.595,64.378,
SE,2805901,Riachuelo,78.311,88.345,
SE,2806008,Ribeirópolis,82.074,114.657,
SE,2806107,Rosário do Catete,85.13,110.958,
SE,2806206,Salgado,67.402,86.924,
SE,2806305,Santa Luzia do Itanhy,47.856,57.141,
SE,2806404,Santana do São Francisco,52.098,70.084,
SE,2806503,Santa Rosa de Lima,55.86,74.692,
SE,2806602,Santo Amaro das Brotas,57.143,88.364,
SE,2806701,São Cristóvão,86.811,128.064,
SE,2806800,São Domingos,74.273,81.2,
SE,2806909,São Francisco,77.691,95.781,
SE,2807006,São Miguel do Aleixo,53.975,70.397,
SE,2807105,Simão Dias,74.636,86.508,
SE,2807204,Siriri,62.443,87.922,
SE,2807303,Telha,64.844,83.919,
SE,2807402,Tobias Barreto,77.634,100.977,
SE,2807501,Tomar do Geru,57.009,59.003,
SE,2807600,Umbaúba,93.632,89.326,
SP,3500105,Adamantina,274.462,354.976,
SP,3500204,Adolfo,188.474,238.019,
SP,3500303,Aguaí,207.71,308.123,
SP,3500402,Águas da Prata,264.161,337.636,
SP,3500501,Águas de Lindóia,246.354,402.516,
SP,3500550,Águas de Santa Bárbara,235.199,301.92,
SP,3500600,Águas de São Pedro,578.264,954.649,
SP,3500709,Agudos,209.126,266.321,
SP,3500758,Alambari,173.714,210.688,
SP,3500808,Alfredo Marcondes,205.565,237.322,
SP,3500907,Altair,191.444,225.664,
SP,3501004,Altinópolis,265.372,385.174,
SP,3501103,Alto Alegre,140.095,219.662,
SP,3501152,Alumínio,244.825,298.524,
SP,3501202,Álvares Florence,134.518,250.617,
SP,3501301,Álvares Machado,184.534,257.505,
SP,3501400,Álvaro de Carvalho,109.863,176.873,
SP,3501509,Alvinlândia,147.825,189.994,
SP,3501608,Americana,400.944,473.231,
SP,3501707,Américo Brasiliense,246.303,242.086,
SP,3501806,Américo de Campos,173.544,252.692,
SP,3501905,Amparo,301.571,445.344,
SP,3502002,Analândia,223.033,293.033,
SP,3502101,Andradina,241.268,358.051,
SP,3502200,Angatuba,206.658,250.712,
SP,3502309,Anhembi,194.169,237.16,
SP,3502408,Anhumas,149.352,183.38,
SP,3502507,Aparecida,298.039,318.861,
SP,3502606,Aparecida d'Oeste,162.048,229.331,
SP,3502705,Apiaí,155.108,171.293,
SP,3502754,Araçariguama,185.094,271.197,
SP,3502804,Araçatuba,347.306,503.165,
SP,3502903,Araçoiaba da Serra,233.772,308.36,
SP,3503000,Aramina,224.828,258.058,
SP,3503109,Arandu,127.855,193.821,
SP,3503158,Arapeí,100.148,168.317,
SP,3503208,Araraquara,366.489,441.875,
SP,3503307,Araras,319.582,377.924,
SP,3503356,Arco-Íris,157.893,156.668,
SP,3503406,Arealva,185.727,274.178,
SP,3503505,Areias,116.024,194.029,
SP,3503604,Areiópolis,179.236,203.498,
SP,3503703,Ariranha,261.562,226.782,
SP,3503802,Artur Nogueira,299.823,315.939,
SP,3503901,Arujá,290.559,337.553,
SP,3503950,Aspásia,133.51,192.744,
SP,3504008,Assis,303.126,400.967,
SP,3504107,Atibaia,336.253,446.241,
SP,3504206,Auriflama,252.233,317.608,
SP,3504305,Avaí,131.604,214.405,
SP,3504404,Avanhandava,197.995,218.502,
SP,3504503,Avaré,277.228,372.654,
SP,3504602,Bady Bassitt,261.315,313.215,
SP,3504701,Balbinos,177.389,210.959,
SP,3504800,Bálsamo,210.652,380.691,
SP,3504909,Bananal,156.76,262.419,
SP,3505005,Barão de Antonina,124.949,174.023,
SP,3505104,Barbosa,156.244,203.26,
SP,3505203,Bariri,242.776,336.969,
SP,3505302,Barra Bonita,407.121,371.235,
SP,3505351,Barra do Chapéu,88.781,108.427,
SP,3505401,Barra do Turvo,95.016,113.895,
SP,3505500,Barretos,285.866,397.622,
SP,3505609,Barrinha,232.907,216.391,
SP,3505708,Barueri,388.664,494.285,
SP,3505807,Bastos,326.258,247.317,
SP,3505906,Batatais,299.693,364.21,
SP,3506003,Bauru,376.452,500.27,
SP,3506102,Bebedouro,273.395,340.753,
SP,3506201,Bento de Abreu,199.551,233.952,
SP,3506300,Bernardino de Campos,212.953,276.342,
SP,3506359,Bertioga,293.597,336.972,
SP,3506409,Bilac,211.824,307.003,
SP,3506508,Birigui,296.73,372.687,
SP,3506607,Biritiba-Mirim,211.64,240.106,
SP,3506706,Boa Esperança do Sul,200.763,239.987,
SP,3506805,Bocaina,286.048,311.899,
SP,3506904,Bofete,170.622,269.276,
SP,3507001,Boituva,275.015,330.005,
SP,3507100,Bom Jesus dos Perdões,276.632,289.883,
SP,3507159,Bom Sucesso de Itararé,99.038,144.25,
SP,3507209,Borá,163.223,236.982,
SP,3507308,Boracéia,176.509,252.575,
SP,3507407,Borborema,250.107,265.466,
SP,3507456,Borebi,166.959,207.875,
SP,3507506,Botucatu,369.508,426.177,
SP,3507605,Bragança Paulista,326.315,397.93,
SP,3507704,Braúna,176.532,254.365,
SP,3507753,Brejo Alegre,157.651,199.004,
SP,3507803,Brodowski,274.365,315.896,
SP,3507902,Brotas,232.766,342.67,
SP,3508009,Buri,148.673,175.808,
SP,3508108,Buritama,214.801,289.071,
SP,3508207,Buritizal,209.49,252.165,
SP,3508306,Cabrália Paulista,167.116,196.819,
SP,3508405,Cabreúva,290.682,271.956,
SP,3508504,Caçapava,290.716,363.529,
SP,3508603,Cachoeira Paulista,216.958,276.019,
SP,3508702,Caconde,158.058,249.125,
SP,3508801,Cafelândia,168.438,313.772,
SP,3508900,Caiabu,128.697,187.227,
SP,3509007,Caieiras,287.794,320.933,
SP,3509106,Caiuá,134.64,167.75,
SP,3509205,Cajamar,281.748,297.67,
SP,3509254,Cajati,146.176,170.526,
SP,3509304,Cajobi,252.972,221.001,
SP,3509403,Cajuru,229.21,280.902,
SP,3509452,Campina do Monte Alegre,175.606,203.747,
SP,3509502,Campinas,513.737,614.86,
SP,3509601,Campo Limpo Paulista,265.643,325.055,
SP,3509700,Campos do Jordão,284.525,377.284,
SP,3509809,Campos Novos Paulista,150.097,205.334,
SP,3509908,Cananéia,147.789,229.184,
SP,3509957,Canas,127.788,180.883,
SP,3510005,Cândido Mota,234.411,260.121,
SP,3510104,Cândido Rodrigues,211.335,249.765,
SP,3510153,Canitar,110.858,177.249,
SP,3510203,Capão Bonito,180.338,184.954,
SP,3510302,Capela do Alto,185.533,195.944,
SP,3510401,Capivari,337.598,319.719,
SP,3510500,Caraguatatuba,266.156,326.911,
SP,3510609,Carapicuíba,278.944,275.559,
SP,3510708,Cardoso,200.305,246.432,
SP,3510807,Casa Branca,278.186,343.817,
SP,3510906,Cássia dos Coqueiros,158.705,241.379,
SP,3511003,Castilho,205.327,189.689,
SP,3511102,Catanduva,335.398,385.102,
SP,3511201,Catiguá,198.787,240.097,
SP,3511300,Cedral,200.452,290.817,
SP,3511409,Cerqueira César,248.484,268.001,
SP,3511508,Cerquilho,374.366,420.545,
SP,3511607,Cesário Lange,203.463,240.714,
SP,3511706,Charqueada,252.581,278.995,
SP,3511904,Clementina,196.395,216.054,
SP,3512001,Colina,226.07,270.802,
SP,3512100,Colômbia,170.65,257.03,
SP,3512209,Conchal,225.373,248.875,
SP,3512308,Conchas,268.874,364.379,
SP,3512407,Cordeirópolis,275.845,367.03,
SP,3512506,Coroados,197.065,246.335,
SP,3512605,Coronel Macedo,137.955,177.038,
SP,3512704,Corumbataí,213.379,276.344,
SP,3512803,Cosmópolis,271.817,302.055,
SP,3512902,Cosmorama,167.399,235.079,
SP,3513009,Cotia,397.081,431.584,
SP,3513108,Cravinhos,319.132,351.409,
SP,3513207,Cristais Paulista,168.059,251.663,
SP,3513306,Cruzália,226.493,253.085,
SP,3513405,Cruzeiro,223.278,314.282,
SP,3513504,Cubatão,233.052,267.533,
SP,3513603,Cunha,134.233,151.921,
SP,3513702,Descalvado,310.234,359.006,
SP,3513801,Diadema,283.41,292.4,
SP,3513850,Dirce Reis,142.296,189.776,
SP,3513900,Divinolândia,210.75,238.228,
SP,3514007,Dobrada,231.328,218.927,
SP,3514106,Dois Córregos,293.658,338.096,
SP,3514205,Dolcinópolis,157.425,209.181,
SP,3514304,Dourado,270.788,264.986,
SP,3514403,Dracena,260.862,363.026,
SP,3514502,Duartina,218.31,256.295,
SP,3514601,Dumont,316.99,332.753,
SP,3514700,Echaporã,201.711,234.517,
SP,3514809,Eldorado,186.399,173.053,
SP,3514908,Elias Fausto,217.054,234.036,
SP,3514924,Elisiário,187.567,213.139,
SP,3514957,Embaúba,277.511,204.309,
SP,3515004,Embu,299.684,244.201,
SP,3515103,Embu-Guaçu,257.787,296.665,
SP,3515129,Emilianópolis,150.201,255.847,
SP,3515152,Engenheiro Coelho,225.22,297.551,
SP,3515186,Espírito Santo do Pinhal,280.726,350.747,
SP,3515194,Espírito Santo do Turvo,180.227,210.82,
SP,3515202,Estrela d'Oeste,180.801,266.59,
SP,3515301,Estrela do Norte,134.068,199.954,
SP,3515350,Euclides da Cunha Paulista,124.167,144.342,
SP,3515400,Fartura,168.355,245.153,
SP,3515509,Fernandópolis,293.266,366.498,
SP,3515608,Fernando Prestes,224.31,258.186,
SP,3515657,Fernão,99.017,215.413,
SP,3515707,Ferraz de Vasconcelos,206.69,221.235,
SP,3515806,Flora Rica,152.224,191.181,
SP,3515905,Floreal,215.271,287.371,
SP,3516002,Flórida Paulista,164.755,219.516,
SP,3516101,Florínia,183.267,194.402,
SP,3516200,Franca,333.88,359.597,
SP,3516309,Francisco Morato,231.341,175.937,
SP,3516408,Franco da Rocha,257.52,245.625,
SP,3516507,Gabriel Monteiro,203.692,251.466,
SP,3516606,Gália,148.07,228.347,
SP,3516705,Garça,217.793,308.68,
SP,3516804,Gastão Vidigal,171.488,269.288,
SP,3516853,Gavião Peixoto,225.02,212.68,
SP,3516903,General Salgado,253.697,265.281,
SP,3517000,Getulina,167.997,250.623,
SP,3517109,Glicério,166.172,229.82,
SP,3517208,Guaiçara,167.513,230.23,
SP,3517307,Guaimbê,195.129,205.029,
SP,3517406,Guaíra,251.026,306.114,
SP,3517505,Guapiaçu,218.621,330.371,
SP,3517604,Guapiara,124.547,167.898,
SP,3517703,Guará,203.693,247.328,
SP,3517802,Guaraçaí,219.998,248.555,
SP,3517901,Guaraci,185.627,239.832,
SP,3518008,Guarani d'Oeste,157.364,211.081,
SP,3518107,Guarantã,145.236,209.89,
SP,3518206,Guararapes,250.455,275.259,
SP,3518305,Guararema,218.102,352.203,
SP,3518404,Guaratinguetá,391.581,401.02,
SP,3518503,Guareí,206.719,213.974,
SP,3518602,Guariba,215.112,246.274,
SP,3518701,Guarujá,242.604,308.406,
SP,3518800,Guarulhos,322.183,343.906,
SP,3518859,Guatapará,318.868,234.806,
SP,3518909,Guzolândia,127.037,177.068,
SP,3519006,Herculândia,213.795,201.723,
SP,3519055,Holambra,296.105,474.51,
SP,3519071,Hortolândia,226.971,259.102,
SP,3519105,Iacanga,232.525,268.074,
SP,3519204,Iacri,172.483,212.118,
SP,3519253,Iaras,158.09,204.005,
SP,3519303,Ibaté,208.963,239.503,
SP,3519402,Ibirá,206.39,275.737,
SP,3519501,Ibirarema,178.417,276.204,
SP,3519600,Ibitinga,272.352,329.186,
SP,3519709,Ibiúna,220.355,231.762,
SP,3519808,Icém,256.431,269.034,
SP,3519907,Iepê,171.548,227.423,
SP,3520004,Igaraçu do Tietê,237.378,250.553,
SP,3520103,Igarapava,230.059,289.108,
SP,3520202,Igaratá,189.547,231.898,
SP,3520301,Iguape,166.167,240.489,
SP,3520400,Ilhabela,246.256,327.58,
SP,3520426,Ilha Comprida,210.988,320.597,
SP,3520442,Ilha Solteira,339.692,390.048,
SP,3520509,Indaiatuba,317.654,444.93,
SP,3520608,Indiana,175.844,256.005,
SP,3520707,Indiaporã,198.016,246.446,
SP,3520806,Inúbia Paulista,162.659,219.534,
SP,3520905,Ipaussu,188.126,249.678,
SP,3521002,Iperó,213.863,232.056,
SP,3521101,Ipeúna,236.013,319.89,
SP,3521150,Ipiguá,211.074,254.384,
SP,3521200,Iporanga,111.409,135.5,
SP,3521309,Ipuã,240.51,285.234,
SP,3521408,Iracemápolis,332.245,386.514,
SP,3521507,Irapuã,165.369,212.181,
SP,3521606,Irapuru,188.805,207.283,
SP,3521705,Itaberá,204.467,167.452,
SP,3521804,Itaí,180.59,197.828,
SP,3521903,Itajobi,211.754,251.404,
SP,3522000,Itaju,152.832,249.747,
SP,3522109,Itanhaém,258.849,284.757,
SP,3522158,Itaóca,83.333,107.894,
SP,3522208,Itapecerica da Serra,345.087,277.239,
SP,3522307,Itapetininga,264.966,324.079,
SP,3522406,Itapeva,198.276,245.659,
SP,3522505,Itapevi,182.154,207.18,
SP,3522604,Itapira,288.482,359.834,
SP,3522653,Itapirapuã Paulista,91.059,122.88,
SP,3522703,Itápolis,242.994,303.429,
SP,3522802,Itaporanga,141.717,181.716,
SP,3522901,Itapuí,246.521,263.338,
SP,3523008,Itapura,146.406,167.039,
SP,3523107,Itaquaquecetuba,188.978,193.01,
SP,3523206,Itararé,178.612,225.56,
SP,3523305,Itariri,182.956,239.875,
SP,3523404,Itatiba,329.889,430.399,
SP,3523503,Itatinga,233.832,219.04,
SP,3523602,Itirapina,250.141,322.695,
SP,3523701,Itirapuã,170.293,219.674,
SP,3523800,Itobi,187.252,223.785,
SP,3523909,Itu,313.499,421.15,
SP,3524006,Itupeva,257.84,390.778,
SP,3524105,Ituverava,266.156,367.406,
SP,3524204,Jaborandi,232.6,213.056,
SP,3524303,Jaboticabal,361.547,391.263,
SP,3524402,Jacareí,309.43,353.954,
SP,3524501,Jaci,161.12,260.545,
SP,3524600,Jacupiranga,191.898,267.272,
SP,3524709,Jaguariúna,354.778,398.132,
SP,3524808,Jales,272.332,331.222,
SP,3524907,Jambeiro,164.871,286.566,
SP,3525003,Jandira,219.925,290.476,
SP,3525102,Jardinópolis,278.027,323.878,
SP,3525201,Jarinu,241.441,313.982,
SP,3525300,Jaú,301.117,401.562,
SP,3525409,Jeriquara,163.669,210.056,
SP,3525508,Joanópolis,220.889,276.793,
SP,3525607,João Ramalho,164.113,210.012,
SP,3525706,José Bonifácio,250.148,339.835,
SP,3525805,Júlio Mesquita,133.161,203.869,
SP,3525854,Jumirim,204.867,282.182,
SP,3525904,Jundiaí,409.822,549.958,
SP,3526001,Junqueirópolis,182.733,244.488,
SP,3526100,Juquiá,179.112,228.655,
SP,3526209,Juquitiba,167.719,210.653,
SP,3526308,Lagoinha,129.83,186.646,
SP,3526407,Laranjal Paulista,274.934,353.135,
SP,3526506,Lavínia,202.034,234.779,
SP,3526605,Lavrinhas,173.768,189.051,
SP,3526704,Leme,258.777,316.809,
SP,3526803,Lençóis Paulista,297.367,349.857,
SP,3526902,Limeira,291.294,369.118,
SP,3527009,Lindóia,268.016,362.82,
SP,3527108,Lins,322.087,421.941,
SP,3527207,Lorena,291.427,329.13,
SP,3527256,Lourdes,178.852,199.43,
SP,3527306,Louveira,283.056,341.253,
SP,3527405,Lucélia,199.61,260.097,
SP,3527504,Lucianópolis,127.596,192.657,
SP,3527603,Luís Antônio,223.934,286.332,
SP,3527702,Luiziânia,160.568,207.84,
SP,3527801,Lupércio,167.949,189.399,
SP,3527900,Lutécia,158.306,212.917,
SP,3528007,Macatuba,250.24,243.354,
SP,3528106,Macaubal,215.473,268.151,
SP,3528205,Macedônia,157.179,214.671,
SP,3528304,Magda,202.053,264.568,
SP,3528403,Mairinque,292.088,288.932,
SP,3528502,Mairiporã,394.709,427.349,
SP,3528601,Manduri,240.975,247.512,
SP,3528700,Marabá Paulista,130.999,174.475,
SP,3528809,Maracaí,217.654,234.124,
SP,3528858,Marapoama,160.216,220.206,
SP,3528908,Mariápolis,175.205,185.159,
SP,3529005,Marília,356.904,421.222,
SP,3529104,Marinópolis,155.485,190.093,
SP,3529203,Martinópolis,222.923,233.451,
SP,3529302,Matão,273.714,316.653,
SP,3529401,Mauá,278.977,274.816,
SP,3529500,Mendonça,201.837,258.147,
SP,3529609,Meridiano,139.069,203.986,
SP,3529658,Mesópolis,110.509,180.116,
SP,3529708,Miguelópolis,214.448,272.992,
SP,3529807,Mineiros do Tietê,229.419,291.5,
SP,3529906,Miracatu,227.086,208.493,
SP,3530003,Mira Estrela,189.48,214.093,
SP,3530102,Mirandópolis,228.742,276.424,
SP,3530201,Mirante do Paranapanema,137.404,195.489,
SP,3530300,Mirassol,272.74,334.333,
SP,3530409,Mirassolândia,167.554,196.801,
SP,3530508,Mococa,240.85,305.326,
SP,3530607,Moji das Cruzes,330.954,386.114,
SP,3530706,Mogi Guaçu,286.496,353.33,
SP,3530805,Moji-Mirim,319.561,419.89,
SP,3530904,Mombuca,247.478,235.398,
SP,3531001,Monções,177.331,218.988,
SP,3531100,Mongaguá,236.596,306.984,
SP,3531209,Monte Alegre do Sul,213.662,345.973,
SP,3531308,Monte Alto,306.209,353.701,
SP,3531407,Monte Aprazível,234.407,326.88,
SP,3531506,Monte Azul Paulista,255.649,329.528,
SP,3531605,Monte Castelo,134.467,208.336,
SP,3531704,Monteiro Lobato,165.062,282.03,
SP,3531803,Monte Mor,236.677,258.309,
SP,3531902,Morro Agudo,256.243,288.676,
SP,3532009,Morungaba,270.763,337.532,
SP,3532058,Motuca,238.603,230.036,
SP,3532108,Murutinga do Sul,178.08,228.549,
SP,3532157,Nantes,126.544,197.584,
SP,3532207,Narandiba,136.31,181.998,
SP,3532306,Natividade da Serra,123.388,176.018,
SP,3532405,Nazaré Paulista,198.613,210.604,
SP,3532504,Neves Paulista,220.636,313.601,
SP,3532603,Nhandeara,270.692,313.346,
SP,3532702,Nipoã,190.308,226.748,
SP,3532801,Nova Aliança,220.214,259.729,
SP,3532827,Nova Campina,88.05,158.827,
SP,3532843,Nova Canaã Paulista,103.351,174.451,
SP,3532868,Nova Castilho,162.37,171.028,
SP,3532900,Nova Europa,281.843,272.087,
SP,3533007,Nova Granada,239.081,252.553,
SP,3533106,Nova Guataporanga,135.514,184.351,
SP,3533205,Nova Independência,135.822,175.358,
SP,3533254,Novais,170.869,182.886,
SP,3533304,Nova Luzitânia,174.276,217.543,
SP,3533403,Nova Odessa,283.603,341.396,
SP,3533502,Novo Horizonte,228.461,299.456,
SP,3533601,Nuporanga,253.95,298.669,
SP,3533700,Ocauçu,136.58,237.034,
SP,3533809,Óleo,162.936,209.001,
SP,3533908,Olímpia,250.397,352.563,
SP,3534005,Onda Verde,200.281,234.506,
SP,3534104,Oriente,188.919,251.928,
SP,3534203,Orindiúva,245.309,282.843,
SP,3534302,Orlândia,313.741,344.108,
SP,3534401,Osasco,354.111,390.453,
SP,3534500,Oscar Bressane,193.944,249.437,
SP,3534609,Osvaldo Cruz,242.59,320.395,
SP,3534708,Ourinhos,267.597,339.407,
SP,3534757,Ouroeste,190.554,251.153,
SP,3534807,Ouro Verde,137.058,155.973,
SP,3534906,Pacaembu,192.063,238.878,
SP,3535002,Palestina,235.181,240.871,
SP,3535101,Palmares Paulista,252.031,216.819,
SP,3535200,Palmeira d'Oeste,203.661,241.718,
SP,3535309,Palmital,213.444,393.874,
SP,3535408,Panorama,188.033,282.632,
SP,3535507,Paraguaçu Paulista,229.032,270.122,
SP,3535606,Paraibuna,183.605,246.194,
SP,3535705,Paraíso,264.336,245.522,
SP,3535804,Paranapanema,177.118,257.95,
SP,3535903,Paranapuã,158.609,238.602,
SP,3536000,Parapuã,154.001,342.37,
SP,3536109,Pardinho,190.182,242.991,
SP,3536208,Pariquera-Açu,182.685,239.155,
SP,3536257,Parisi,130.088,223.167,
SP,3536307,Patrocínio Paulista,211.149,264.427,
SP,3536406,Paulicéia,153.889,215.373,
SP,3536505,Paulínia,352.821,503.338,
SP,3536570,Paulistânia,129.903,211.843,
SP,3536604,Paulo de Faria,223.141,259.248,
SP,3536703,Pederneiras,283.998,262.839,
SP,3536802,Pedra Bela,125.524,204.817,
SP,3536901,Pedranópolis,170.125,204.449,
SP,3537008,Pedregulho,193.08,236.75,
SP,3537107,Pedreira,329.324,363.826,
SP,3537156,Pedrinhas Paulista,483.269,356.994,
SP,3537206,Pedro de Toledo,169.62,218.79,
SP,3537305,Penápolis,271.682,361.315,
SP,3537404,Pereira Barreto,236.013,257.143,
SP,3537503,Pereiras,219.684,278.628,
SP,3537602,Peruíbe,297.977,311.832,
SP,3537701,Piacatu,145.632,230.808,
SP,3537800,Piedade,190.072,278.112,
SP,3537909,Pilar do Sul,298.43,318.729,
SP,3538006,Pindamonhangaba,264.399,332.012,
SP,3538105,Pindorama,233.884,262.809,
SP,3538204,Pinhalzinho,217.512,269.995,
SP,3538303,Piquerobi,159.036,208.491,
SP,3538501,Piquete,241.782,285.419,
SP,3538600,Piracaia,271.162,294.919,
SP,3538709,Piracicaba,371.043,455.873,
SP,3538808,Piraju,231.372,326.85,
SP,3538907,Pirajuí,199.155,272.302,
SP,3539004,Pirangi,318.558,264.284,
SP,3539103,Pirapora do Bom Jesus,190.192,237.798,
SP,3539202,Pirapozinho,213.822,293.288,
SP,3539301,Pirassununga,351.321,402.305,
SP,3539400,Piratininga,312.688,344.952,
SP,3539509,Pitangueiras,238.386,243.637,
SP,3539608,Planalto,175.531,233.842,
SP,3539707,Platina,145.008,199.61,
SP,3539806,Poá,244.029,302.49,
SP,3539905,Poloni,254.524,291.285,
SP,3540002,Pompéia,201.347,317.172,
SP,3540101,Pongaí,176.345,277.224,
SP,3540200,Pontal,249.636,354.997,
SP,3540259,Pontalinda,133.669,166.313,
SP,3540309,Pontes Gestal,140.673,225.06,
SP,3540408,Populina,178.725,209.947,
SP,3540507,Porangaba,157.02,243.689,
SP,3540606,Porto Feliz,255.964,289.851,
SP,3540705,Porto Ferreira,275.705,337.72,
SP,3540754,Potim,362.389,182.326,
SP,3540804,Potirendaba,214.111,300.614,
SP,3540853,Pracinha,116.756,159.75,
SP,3540903,Pradópolis,277.426,280.039,
SP,3541000,Praia Grande,279.857,377.92,
SP,3541059,Pratânia,183.803,254.16,
SP,3541109,Presidente Alves,150.7,230.32,
SP,3541208,Presidente Bernardes,224.261,257.548,
SP,3541307,Presidente Epitácio,231.874,291.597,
SP,3541406,Presidente Prudente,370.018,482.622,
SP,3541505,Presidente Venceslau,238.391,364.664,
SP,3541604,Promissão,239.142,265.222,
SP,3541653,Quadra,149.803,208.067,
SP,3541703,Quatá,192.861,268.288,
SP,3541802,Queiroz,150.612,170.996,
SP,3541901,Queluz,151.683,222.081,
SP,3542008,Quintana,192.884,215.833,
SP,3542107,Rafard,291.596,291.315,
SP,3542206,Rancharia,196.511,261.951,
SP,3542305,Redenção da Serra,141.371,168.42,
SP,3542404,Regente Feijó,205.871,294.941,
SP,3542503,Reginópolis,189.636,265.213,
